Date,Id,Text,Likes,Re-Tweets,Location
2020-04-19 19:00:30,1251948806016507905,"The lockdown is wearing out everyone , but this is a necessary pain we must bear to reinforce the great national effort against this virus . We must not lose sight of the fact that some of our brothers and sisters are suffering its effects more acutely . https://t.co/VMHysj9gUS",2886,490,
2020-04-16 10:14:09,1250729183212449794,"Let ’ s join hands in this fight by showing love and care for others . If you care for people , please encourage them to stay home . Remember to always wash your hands with soap , under running water . And please stay home ! 2/2 #SafeHands",771,100,
2020-04-16 10:14:08,1250729180133801984,"My brothers and sisters , today is Day 18 of the lockdown . Together , we form a vital line of defense against the coronavirus . Each & every one of us is now called upon to protect the lives of others . It is our sacred duty - a duty of love , a duty of care . 1/2 #StopTheSpread https://t.co/nzCwK0J51g",2813,412,
2020-04-15 15:57:04,1250453091813654529,The US continues to cede world leadership ... It is a tragic mistake to withhold funding to WHO in the midst of this dreadful #COVID19 pandemic .,2625,293,
2020-04-15 10:51:36,1250376221755572224,"His indepth knowledge and counsel was of immense help in reaching a favourable outcome for Ghana . My condolences to his family , his numerous students across the world , the Gov't & people of Ghana . 2/2",780,88,
2020-04-15 10:51:36,1250376219557793792,"I am saddened to hear the death of our compatriot , Emeritus Judge Thomas A . Mensah , an International Maritime Lawyer & Arbitrator . His enormous contribution to our country is unparalleled . He played a key role in the arbitration during our maritime dispute with Cote D'Ivoire . 1/2 https://t.co/qWX2gpw5KF",4044,420,
2020-04-13 13:38:36,1249693472166162432,"Together , we can break the chain of infections . Let ’ s also continue the routine of constantly washing your hands with soap and under running water , especially after you hold or come into contact with any commonly used surface . We can , together , win this fight against #COVID19 .",686,107,
2020-04-13 13:38:35,1249693469125287947,"We must all act to protect ourselves and help #StopTheSpread of #COVID19 . It is not what someone else does , but what we all do . Please stay home . Reconsider that decision to go out , and ask that person coming to you , to discuss the matter on phone or via a video call . #StayHome https://t.co/tVJwleDrg4",2563,441,
2020-04-12 18:21:11,1249402197953085440,"While our minds are focused on fighting COVID - 19 , I would like to start a conversation about strategic plans and investments that will address future pandemics . https://t.co/GHtqDjEYdL",1963,323,
2020-04-10 12:38:24,1248591158604939265,It is my prayer that this Easter season offers our dear nation God ’ s unfailing Mercy and Grace . #GoodFriday2020 #COVID19 #StayHome https://t.co/xhDrvEY4NR,3837,446,
2020-04-07 21:28:30,1247637399359950850,"Remember that COVID - 19 is no respecter of persons . Let ’ s continue to heed the presidential directives to #StayHome . Wash your hands frequently with soap under running water , and help #StopTheSpread . https://t.co/lr497jwYiv",2545,332,
2020-04-07 15:18:59,1247544405906591745,Day 9 of the Lockdown : Today is the 9th day of the partial lockdown declared by the President . COVID - 19 is proving to be a highly infectious disease and no respecter of persons . https://t.co/eJiifCmpVJ,837,108,
2020-04-07 13:12:03,1247512462649430016,I support our nurses and health workers on the occasion of #WorldHealthDay2020 . #COVID19 #StayHome #StopTheSpread https://t.co/KxpqcIihEk,1832,252,
2020-04-07 06:49:53,1247416288848285697,Pray you get well soon . This is the time Britain and the world are in need of leadership to guide us through this awful pandemic . #StayHome #StopTheSpread,3232,248,
2020-04-06 22:21:41,1247288394008461320,"The outrage from the traders & people of Ashaiman is understandable , but it ’ s also important to let the security agencies complete their investigations . I join the MP for Ashaiman to demand justice for the poor man . https://t.co/7dZOdOSEdi",1850,238,
2020-04-06 14:55:09,1247176020362514450,"SUPPORTING OUR HEALTH WORKERS A total of 100 Personal Protective Equipment ( PPE ) and 100 pairs of Gum Boots were this morning presented to health workers at the Korle Bu Teaching Hospital , to support their work towards managing the COVID - 19 disease . https://t.co/bjH1sfp6RW",1723,282,
2020-04-05 06:48:26,1246691145851248641,It ’ s Palm Sunday . But these are not normal times . Let ’ s continue to #StayHome and help #StopTheSpread of COVID 19 . https://t.co/z36BxgSakg,4065,528,
2020-04-04 16:16:29,1246471712373379072,My speech at the presentation of PPEs & Gum boots to health workers on Saturday . https://t.co/qnBGhuoliM,875,114,
2020-04-04 15:11:24,1246455335302373382,"I presented a total of 650 sets of personal protective equipment and 650 gum boots to be distributed to health workers , working at the forefront of the fight against #COVID19 . https://t.co/fbsrMxDSWh",3042,442,
2020-04-04 08:46:49,1246358552899436547,"Join me on #JohnMahamaLIVE on Facebook this morning , at 10.00 am , as I present a quantity of medical items to support our health workers in the fight against #COVID19 . https://t.co/wL1qErl9nj",1969,226,
2020-04-03 11:46:07,1246041287192608768,"I invite you click & share my thoughts on day 5 of the lockdown . Continue to #StayHome & help #StopTheSpread . I urge Govt to consider a reduction in the cost of data & a further reduction in fuel prices to cushion , especially commercial drivers . https://t.co/pnPYylTI0E",1323,297,
2020-04-01 19:48:21,1245437867926663170,"“ My advice to all my fellow citizens , whether your area is affected by the restrictions or not , is to please #StayHome as far as practicable . This will help you to avoid getting infected and also prevent you from infecting others if you have the disease ” . https://t.co/kfxqP5MuNI",1637,270,
2020-04-01 09:34:02,1245283269173706752,RT : Thanks to the visionary leadership of President John Mahama the Greater Accra Regional ( Ridge ) Hospital is pla …,0,135,
2020-04-01 09:33:48,1245283210411597826,"Hello everyone . It is a new month . Whether you are within the lockdown zones or not , I advice you to please #StayHome . Let ’ s together help #StopTheSpread of #COVID19 . https://t.co/oKh6otu4CD",3069,406,
2020-03-30 08:18:10,1244539403277565952,RT : . donates PPE to Ridge Hospital to support COVID - 19 fight [ Photos ] #CitiNewsroom #Coronavirus #BreakfastDaily http …,0,74,
2020-03-30 08:14:49,1244538559446556674,"I congratulated the medical personnel , who are the country's frontline defence against the coronavirus pandemic . Items presented included 100 full 2sets of PPE , 100 gum boots , 120 doctors scrubs , 50 patients gowns , 30 theatre gowns and 400 packs of bottled drinking water . 2/2",779,116,
2020-03-30 08:14:49,1244538557315854337,"In response to reports of a shortage of badly needed PPEs for medical personal working at the Greater Accra Regional ( Ridge ) Hospital , I led the NDC COVID - 19 Technical Team to present a quantity of medical items to the hospital . 1/2 #StopTheSpread https://t.co/TilZnvhzLY",2776,387,
2020-03-29 10:27:01,1244209439932141569,"Let us heed the call to stay home , and remember to always wash your hands with soap , and under running water . #StopTheSpread #SafeHands 2/2",626,85,
2020-03-29 10:27:00,1244209435733569537,"Happy Sunday , my friends . I want to remind us , once again , that we all have a role to play , not just government , in managing the Coronavirus pandemic . In these times , the best remedy to stopping the spread of #COVID19 and prevent yourself from infection , is to stay home . 1/2 https://t.co/vrEyNjeXmL",3070,441,
2020-03-28 11:09:11,1243857663282294785,SPEECH : John Mahama addresses Ghanaians at Friday Muslim Prayers https://t.co/D3LHmxLpNp,1970,202,
2020-03-26 08:26:27,1243091935298048003,"Hello everyone . Let ’ s continue to take precautions as we fight , together , to keep our families , colleagues & country safe . Wash your hands frequently , avoid touching commonly-used surfaces , use an alcohol-based sanitizer often . And #StayHome if you have nothing urgent to do out . https://t.co/FiBEHqotGz",3013,388,
2020-03-25 07:57:21,1242722223988883456,"“ If my people , who are called by my name , will humble themselves and pray and seek my face and turn from their wicked ways , then I will hear from heaven , and I will forgive their sin and will heal their land . ” — 2 Chronicles 7:14 #StopTheSpread #SafeHands #StayHome https://t.co/T0IV3lMO8w",5765,767,
2020-03-24 12:51:49,1242433941950382080,"For all people of faith , this is a time to show charity & compassion . I urge you to reflect on your beliefs . Don ’ t engage in practices that will escalate the present anxieties in the nation . Px hikes & other such practices are beneath the dignity of the moment . #StopTheSpread https://t.co/PNqU7jwa9G",1683,241,
2020-03-23 21:48:14,1242206548715343873,"Hello everyone . Let us continue to hold fast to the preventive measures . They are our first line of defence as individuals , and it is a collective responsibility . Please stay at home if you have nothing important to go out to do . #StopTheSpread #StayHome #JohnMahama https://t.co/h4xwwllvxO",2437,379,
2020-03-23 15:12:37,1242106984847085570,"It is my earnest prayer that public welfare will triumph over personal and partisan interest . Our leaders owe this nation not just prayers but a plan too . One that all of us can believe in , that we can rally around , and that we can commit our hearts and mind to . #COVID19 https://t.co/SrJVdvthZR",2449,304,
2020-03-22 17:11:45,1241774579724554240,"Hello everyone . If you missed the service this morning to end our three days of prayer and fasting , let me share with you the video of my message to Ghanaians . #StopTheSpread #Safehands https://t.co/hYq8MsCoCf",2565,237,
2020-03-22 07:36:26,1241629798360899584,"Good morning everyone . I will be live with you this morning , at 10.30 am , as we hold a service to end the three-day prayer and fasting period declared by the National Democratic Congress . #StopTheSpread #SafeHands https://t.co/w8iNnupi4s",2865,315,
2020-03-21 09:45:18,1241299837066399744,"Yet another fake news . Reports that I have settled on and announced a running mate for the 2020 elections are false . Let's continue to take precaution and help #stopthespread of COVID - 19 . Wash your hands , esp after touching a commonly used surface or object . #Safehands",3602,409,
2020-03-20 17:35:18,1241055731337629699,"Let ’ s not panic . Wash your hands regularly , with soap and under running water . #safehands https://t.co/YNvQ1cAqGA",968,137,
2020-03-20 17:34:13,1241055458821054464,Prevention remains our best bet against the spread of #COVID19 . #stopthespread #safehands #JohnMahama https://t.co/sQ4q8PkDWK,1027,169,
2020-03-20 06:23:02,1240886550260580357,"continues to recommend isolating , testing & treating every suspected #COVID19 case , & tracing every contact , as the backbone of the response in every country . It ’ s the best hope of preventing widespread community transmission . Call the helpline if you identify any symptoms .",135,49,
2020-03-19 17:39:43,1240694455029489664,"Ghana is facing a very serious public health emergency caused by #COVID19 . We can all see the evidence from other countries - Italy , China , Iran & others - about how significant the threat of this virus is . Ghana has recorded 11 confirmed cases now . We must act to #StopTheSpread .",5506,669,
2020-03-18 15:08:16,1240293951644536842,"Let me also challenge President , President , President .",285,47,
2020-03-18 13:58:53,1240276490752753664,"I also challenge , , , , , to join the #safehands campaign .",602,111,
2020-03-18 13:55:50,1240275722373148673,"I am happy to join in the #SafeHands challenge . We can all help #stopthespread of #COVID19 by washing our hands regularly and under running water . I invite President , President of Nigeria , former President & others to also share a video . https://t.co/OJnTPHGqrw",1727,464,
2020-03-18 06:02:29,1240156602726055937,This is not a time for words . It is a time for action . #StopTheSpread #Safehands #JohnMahama https://t.co/zFKf4NQXSu,2442,297,
2020-03-17 11:08:48,1239871302560878593,#SafeHands #StopTheSpread https://t.co/8cVicagS8r,1151,197,
2020-03-16 21:01:19,1239658024505085953,#StopTheSpread #JohnMahamaLIVE https://t.co/f05cq9DBSh,1738,238,
2020-03-16 07:06:10,1239447852784521216,Let ’ s get together at 11am this morning . #JohnMahamaLIVE https://t.co/WAfTtDb8Ii,1980,233,
2020-03-15 17:59:11,1239249803588120577,Join me on Monday at 11.00 am . https://t.co/ZuBtJ9cKsz,2569,368,
2020-03-08 14:29:23,1236660289157959683,"On Saturday , while in the Volta Region , I visited Toklokpo near Sogakope to console the parents and family of the murdered Assembly man for Sogakope , Marcus Mawutor Adzahli . https://t.co/Gp91J5TbSf",1426,129,
2020-03-06 13:19:37,1235917954837024770,"Enjoy your day , my dear wife . https://t.co/xHNOwiok3n",9741,703,
2020-05-11 10:06:43,1259787008521703425,RT : I invite you to join the call to GET INVOLVED . Locate a branch of the NDC near you and let's work together for Victory 2020 . …,0,371,Yeji
2020-05-11 10:06:27,1259786944537661440,Ptdrrr 😭 😭,0,0,09.05.20 🥺
2020-05-11 10:06:11,1259786875998310401,RT : 💊 大人のナース服 💉 Instinctive Switch ナースワンピース 【 NDC 】 ✨ 控えめなラインとふんわりとした膝丈スカートが特長 ✨ お揃いのナースハット ・ リボンもございます 💕 お色 ： ホワイト ・ グレー ・ ブラック 予約締切 ： ~ 5/19 …,0,1,名古屋
2020-05-11 10:06:07,1259786859993092096,Ptdr,0,0,Dehors ✌️ 
2020-05-11 10:05:54,1259786804129079296,"#Affinitweet Emoji Mood 😭 , 🥺 , 👀 , 🤝 , 😎 , 🤧 , 😔 , ♥ ️ , 🥰 , ❤ ️ ... via https://t.co/cAESEKQ5dK https://t.co/SmtAw0Cc59",0,0,09.05.20 🥺
2020-05-11 10:05:31,1259786708914188288,"#Affinitweet Halloween Duo Même pas besoin de me déguiser cette année pour faire peur , je suis avec akabxne _ ! 🎃 👻 Et toi , avec qui seras-tu ? via https://t.co/iWzFXXcojv https://t.co/92zSRjSBpc",0,0,09.05.20 🥺
2020-05-11 10:05:06,1259786602261381120,"#Affinitweet May Day NoPovp 0int , je t'offre mon plus beau bouquet de muguet cette année ! 💐 À qui offriras-tu le tien ? via https://t.co/8tfNE2Cg64 https://t.co/jSkh7c06Py",0,0,09.05.20 🥺
2020-05-11 10:04:45,1259786513266720768,#Affinitweet Tweet Rate https://t.co/leltaKxbm8 https://t.co/dUnzHFjOIV,0,0,09.05.20 🥺
2020-05-11 10:03:58,1259786315958308865,#Affinitweet First To Follow akabxne _ t'a suivi à 22:25 : 00 le 03/04 / 2020 . Tu as suivi akabxne _ à 23:03 : 00 le 03/04 / 2020 . via https://t.co/4SOiD7ayva https://t.co/p6Wl0yI0Uv,0,0,09.05.20 🥺
2020-05-11 10:03:26,1259786182705188865,"#Affinitweet Stolen Kiss MinatoN 4mik4ze t'embrasserait bien au coin d'une rue ... 😏 Et toi , qui t'embrasserait ? via https://t.co/dBaux5L0ew https://t.co/MSJWd8NWT3",0,0,09.05.20 🥺
2020-05-11 10:00:56,1259785552410193922,NDCさんとの勉強会はじまるよー ！ #ndcpatch,0,0,Sapporo
2020-05-11 10:00:50,1259785530939711488,RT : i forgive all those who post fake stories about Koku Anyidoho . i am still a loyal member of the NDC and i choose to ignor …,0,7,Yeji
2020-05-11 10:00:37,1259785473272295425,"OK universe , I did my hair properly today for this NDC warmup . I hope you all appreciate it ;)",2,0,"London, UK"
2020-05-11 10:00:29,1259785441747832832,💊 大人のナース服 💉 Instinctive Switch ナースワンピース 【 NDC 】 ✨ 控えめなラインとふんわりとした膝丈スカートが特長 ✨ お揃いのナースハット ・ リボンもございます 💕 お色 ： ホワイト ・ グレー ・ ブラック 予約締切 ： ~ 5/19 まで お届け予定 ： 8 ~ 9月頃 https://t.co/GhyuGfoqcW #epetice #エペティス https://t.co/D975wYR08F,2,1,
2020-05-11 10:00:24,1259785418498867202,RT : Nbs jabs Addo D dey jab the NDC ooo 😂 😂 😂 👌,0,23,Ghana
2020-05-11 09:57:18,1259784638182182912,I won ’ t buy you roses but I smile expensive flowers 😂 😂,0,0,SJP BR
2020-05-11 09:56:27,1259784424058732544,"The Head of Corporate Communications at the Ghana National Gas Company Limited , Ernest Kofi Owusu Bempah has described the leadership of the opposition National Democratic Congress ( NDC ) as a bunch of emotional actors exhibiting crass incompetence in opposition .",1,0,Accra
2020-05-11 09:56:13,1259784367972499456,NDC AND NPP . THE deadliest 🕵,0,0,
2020-05-11 09:56:13,1259784365745344512,RT : Election 2020 will be a “ cool chop ” for the NDC should Dr . Mahamudu Bawumia become a running mate to the NPP ’ s flagbearer - …,0,5,Ghana
2020-05-11 09:55:50,1259784270563946497,"RT : Just before the launch of TNA on May 20 , 2012 , Uhuru walked out of Kanu and was replaced with Gideon at a special NDC tha …",0,7,Nairobi-Kenya
2020-05-11 09:54:48,1259784008927412224,"RT : There ’ s nothing NDC is doing in opposition that NPP didn ’ t do , and NPP in power is doing a lot of what NDC also did in pow …",0,115,
2020-05-11 09:54:14,1259783868074397696,We she lay in my arms after I done knocked her head against the 🥴 headboard 🤤 come here lay on daddy baby 🥰 #imnotsorry,0,0,In the streets of B.R. 
2020-05-11 09:54:07,1259783836885561344,"The guy brought KANU to its knee.He refused to call for NEC , PG or NDC meetings . Bad habits hardly die and history repeats itself going by what is going on in jubilee.He is a pathetic leader and an enemy to democracy .",0,0,"Nairobi, Kenya"
2020-05-11 09:53:45,1259783746271825921,Allotey Jacobs ’ suspension : Koku Anyidoho remembers Atta-Mills and mocks NDC . #CitiCBS #CitiNewsroom https://t.co/qEJMsd8Jff,0,0,"Accra, Ghana 🇬🇭"
2020-05-11 09:53:38,1259783717087850496,"RT : I am a loyalist of the NSC and nobody shall stop me from loving the NDC and respecting , Jerry John Rawlings , Professor At …",0,4,Yeji
2020-05-11 09:52:13,1259783362044141568,RT : Election 2020 will be a “ cool chop ” for the NDC should Dr . Mahamudu Bawumia become a running mate to the NPP ’ s flagbearer - …,0,5,Kumasi 
2020-05-11 09:52:13,1259783361901531136,NDC wouldn't even stand a chance against me 😂 😂,1,0,Kumasi 
2020-05-11 09:52:10,1259783347993300992,When will you get common sense 🤣 no wonder you are an NDC member,0,0,
2020-05-11 09:52:08,1259783341630464000,Remember this is not a one government problem . We seem to be having this same issue governments after governments . It will be great to have people share their objective opinions on this . Not NPP and NDC stuff I beg,5,0,
2020-05-11 09:51:46,1259783246193229824,RT : Curious about #military #technology developments related to #NATO & #EUdefence ? Look synthesis of …,0,28,Lahore
2020-05-11 09:51:31,1259783184675409923,RT : The jabs Presido gave NDC de33 they will not let it slide o . Press conference kwatakwata by Tuesday .,0,95,My Country
2020-05-11 09:51:31,1259783182582513666,je t'assure j'y connaissais rien 😭,1,0,2855 abonnés
2020-05-11 09:51:03,1259783066027003904,RT : Election 2020 will be a “ cool chop ” for the NDC should Dr . Mahamudu Bawumia become a running mate to the NPP ’ s flagbearer - …,0,5,"Tema, Ghana"
2020-05-11 09:50:33,1259782941464543237,C logique mdr,1,0,
2020-05-11 09:49:59,1259782798229024769,"Actress Lydia Forson has advised all and sundry to hold government accountable if they fail to deliver on their promises . According to her , both the reigning party NPP and opposition party NDC have same attitudes towards governance . https://t.co/wp2nH8286b",0,0,"Accra, Ghana"
2020-05-11 09:49:50,1259782761000271872,"NDC 2015 이광영 [ 야생의 땅 : 듀랑고 ] 전투 시스템 개발 일지 구현 > 개선 > 구현 > 개선의 반복 이 절차의 끝은 재미있는가를 충족시키면 재미를 위한 개선 사항은 다양하나 그것을 선택하는 건 ( 개선 사항 선택의 기준 ) 게임의 방향성 , 표현하고 싶은 게임의 재미요소 https://t.co/oHE8OvKFKM",0,0,
2020-05-11 09:49:49,1259782758701895680,RT : 🚨 Laylow vient de dévoiler l ’ extrait d ’ une exclu 🔥 https://t.co/w3AqLXBojy,0,761,"Le Havre, France"
2020-05-11 09:49:34,1259782692771631104,RT : The jabs Presido gave NDC de33 they will not let it slide o . Press conference kwatakwata by Tuesday .,0,95,"Madina, Ghana"
2020-05-11 09:48:58,1259782540908519424,RT : The jabs Presido gave NDC de33 they will not let it slide o . Press conference kwatakwata by Tuesday .,0,95,Ashaiman
2020-05-11 09:48:37,1259782454195478528,"RT : Join Webinar on "" #EnergyEfficient #MotorSystems with #IndustrialCaseStudies in #TextileIndustry "" to know …",0,43,"Gandhinagar, India"
2020-05-11 09:48:29,1259782420330696705,RT : You only come online to talk NDC & NPP meanwhile you still dey sleep for poppie ei house . Use that energy to start a busine …,0,2,
2020-05-11 09:48:13,1259782353507037190,RT : Election 2020 will be a “ cool chop ” for the NDC should Dr . Mahamudu Bawumia become a running mate to the NPP ’ s flagbearer - …,0,5,"Accra, Ghana"
2020-05-11 09:48:09,1259782337136439297,The only health facility in the Ahanta West Municipal capital now has a refurbished isolation centre to help health workers deal with ... https://t.co/07zwtGlihh,0,0,Ghana
2020-05-11 09:46:03,1259781808360742913,NDC House / Tropical Space https://t.co/KH9kfptAuw https://t.co/iwBVUMxGCD,0,1,"Alvechurch, Birmingham England"
2020-05-11 09:45:59,1259781790480379904,RT : Election 2020 will be a “ cool chop ” for the NDC should Dr . Mahamudu Bawumia become a running mate to the NPP ’ s flagbearer - …,0,5,Ghana
2020-05-11 09:44:49,1259781498015821824,Election 2020 will be a “ cool chop ” for the NDC should Dr . Mahamudu Bawumia become a running mate to the NPP ’ s flagbearer - Johnson Asiedu Nketiah #TV3NewDay https://t.co/fkiJ6ImhgH,47,5,Kanda
2020-05-11 09:44:29,1259781414368743427,RT : The jabs Presido gave NDC de33 they will not let it slide o . Press conference kwatakwata by Tuesday .,0,95,Ghana
2020-05-11 09:44:10,1259781333485789185,RT : The jabs Presido gave NDC de33 they will not let it slide o . Press conference kwatakwata by Tuesday .,0,95,"accra,ghana"
2020-05-11 09:43:00,1259781042749267968,"RT : The President , Nana Addo Dankwa Akufo-Addo shredding the NDC and John Mahama during the #COVID19Ghana address 3kutia p …",0,5,Boston
2020-05-11 09:41:51,1259780753791090688,RT : IT ’ S TIME,0,485,09.05.20 🥺
2020-05-11 09:40:32,1259780422550126592,Just like you are to mahama and the ndc,0,0,"Accra, Ghana"
2020-05-11 09:38:36,1259779934840553473,RT : C'EST LE https://t.co/ctAYAe8nXm,0,2310,09.05.20 🥺
2020-05-11 09:38:13,1259779836714848256,"RT : There ’ s nothing NDC is doing in opposition that NPP didn ’ t do , and NPP in power is doing a lot of what NDC also did in pow …",0,115,Valhalla
2020-05-11 09:36:34,1259779421566730245,RT : 【 電子フェア ‼ ️ 】 「 #どうにかなる日々 」 劇場アニメ化を記念して 、 同作ほか 『 #青い花 』 『 #淡島百景 』 ほか #志村貴子 先生のコミックが 50 ％ OFF ✨ 本日4 / 29より 、 以下電子書店でフェア開催中です ❣ ▼ 紀伊国屋書店Kinoppy http …,0,8,日本 群馬
2020-05-11 09:35:21,1259779115365826560,RT : Nbs jabs Addo D dey jab the NDC ooo 😂 😂 😂 👌,0,23,
2020-05-11 09:34:13,1259778830409105408,RT : Curious about this year's online NDC Oslo ? Join us today at 13:00 Oslo time ( 12:00 UK ) to learn more about the format,0,3,"Stavanger, Norge"
2020-05-11 09:33:16,1259778593116340225,"RT : There ’ s nothing NDC is doing in opposition that NPP didn ’ t do , and NPP in power is doing a lot of what NDC also did in pow …",0,115,
2020-05-11 09:33:03,1259778538766508032,ndc,0,0,
2020-05-11 09:32:35,1259778419392421888,"RT : Before I step down , I will infect the good members of NDC with the incompetent disease . I ’ m more contagious tha …",0,1,Somewhere special
2020-05-11 09:31:43,1259778199837237251,agaay hahahaha parang hindi na ata ako tanggap sa ndc 😂,0,0,bahay
2020-05-11 09:30:38,1259777930600865793,RT : The jabs Presido gave NDC de33 they will not let it slide o . Press conference kwatakwata by Tuesday .,0,95,"Kasoa, Ghana"
2020-05-11 09:30:30,1259777893653086209,"NDC 2014 Beyond Code : < 야생의 땅 : 듀랑고 > 의 좌충우돌 개발 과정 - 프로그래머가 챙겨주는 또 다른 개발자 사용 설명서 큰 시스템은 쪼개서 모듈화 모듈화 = 더이상 쪼갤 가치가 없을만큼 쪼개고 ( 같은목적단위 ) , 독립적으로 돌아감 https://t.co/94eeOaEe1o",0,0,
2020-05-11 09:29:33,1259777655852892162,Hmm NDC and distraction,0,0,
2020-05-11 09:28:35,1259777413262819329,RT : Nbs jabs Addo D dey jab the NDC ooo 😂 😂 😂 👌,0,23,"Sekondi Takoradi, Ghana"
2020-05-11 09:28:20,1259777349031165954,Advice your satan company ( NDC ) to learn how to tell a truth small . Everything you oppose but you can't offer any alternatives . Even yourself too be a big problem .,0,0,Greater kumasi 
2020-05-11 09:28:13,1259777322187665409,RT : Curious about this year's online NDC Oslo ? Join us today at 13:00 Oslo time ( 12:00 UK ) to learn more about the format,0,3,London
2020-05-11 09:27:41,1259777187328163841,Member of the NDC's technical team said the President should not be talking about food we eat ... 😂 😂 😂,0,0,Ghana
2020-05-11 09:26:44,1259776946906546178,RT : Petición popular para que Fernando Simon y Ana Milan ( ) presenten las campanadas para celebrar el fin del 2020 …,0,16963,"Madrid, Comunidad de Madrid"
2020-05-11 09:26:01,1259776765733613568,RT : Bitches say “ lets interact more ” and then get anxious when people actually dm them . I ’ m bitches,0,20909,"Madrid, Comunidad de Madrid"
2020-05-11 09:25:53,1259776732795674624,That ’ s him . He ’ s most likely to occupy a political office should the ndc win power .,0,0,Ghana
2020-05-11 09:25:46,1259776706338009088,"RT : Just before the launch of TNA on May 20 , 2012 , Uhuru walked out of Kanu and was replaced with Gideon at a special NDC tha …",0,7,"Nairobi, Kenya"
2020-05-11 09:24:23,1259776355614576640,"RT : The shots the President take give NDC dier , no b small press conferences e go cry from NDC camp this week . 😂 😂 😂",0,15,"Sekondi Takoradi, Ghana"
2020-05-11 09:24:15,1259776323939176449,RT : Chronicle : Otabil kicks against re-opening of churches NDC big shots beg Allotey for forgiveness #MorningStarr https://…,0,1,"Accra, Ghana"
2020-05-11 09:01:08,1259770506301104131,RT : Flashback . Today what is he saying ? https://t.co/R5vkIxjA8d,0,32,Ghana
2020-05-11 06:07:07,1259726711861772288,"RT : The Victory of NDC is Coming Again and the people say "" ehedz ) b ) d ) ) ) . """,0,26,Ghana
2020-05-11 06:02:07,1259725454342316038,Government makes false claims on roads in Ashanti Region . https://t.co/g0huLI3Q6n,100,18,Ghana
2020-05-10 13:05:00,1259469487805513730,We are sending a very big and special virtual hug to all mothers . Happy Mother ’ s Day .,198,13,Ghana
2020-05-10 12:52:18,1259466293499113472,"Happy Birthday to a very special comrade , Hon . Felix Kwakye Ofosu , https://t.co/01EvBT3Ywd",509,35,Ghana
2020-05-10 12:50:30,1259465837364367360,#StayHome #StopTheSpread https://t.co/VGEnpjwN6A,69,8,Ghana
2020-05-10 11:51:07,1259450896234274816,Get Involved https://t.co/CvGlveXHVQ,407,41,Ghana
2020-05-10 09:44:16,1259418973277433857,"RT : On this special occasion , and in these disturbing #COVID19 times all around the world , I want to celebrate our teeming army …",0,132,Ghana
2020-05-09 17:39:19,1259176136363425792,RT : Every morning Aunty “ B ” uses a very small oven to bake loaves of bread to sell . We decided to get her a bigger one so she …,0,1399,Ghana
2020-05-09 17:29:39,1259173700575924225,RT : Lots of things go wrong in Ghana and in Africa . Truth is that corruption is institutionalised but we live in pretence that we …,0,27,Ghana
2020-05-09 17:29:16,1259173604534685698,"RT : The news tonite is that , we have hit 4K Covid - 19 cases . In geomorphological terms , a peak is the highest point of a mo …",0,48,Ghana
2020-05-09 17:28:50,1259173496363646976,"RT : This is scary ! Hope they don't tell Ghanaians COVID - 19 cases are increasing at a decreasing rate . We warned Gov "" t from th …",0,37,Ghana
2020-05-09 07:40:37,1259025465651666944,"Bolgatanga Central MP , Hon . Isaac Adongo , questions the logic behind Veep Bawumia ’ s claims and points out that his “ ghost infrastructure doesn ’ t exist ” . https://t.co/AbkZ7gHicf",155,36,Ghana
2020-05-09 07:31:16,1259023113616076800,"RT : We are still waiting for "" the data "" man to respond to this . #kicknanaout #BawumiaMustFocus https://t.co/oZCFDEKhyC",0,29,Ghana
2020-05-09 07:08:56,1259017491369594881,"It ’ s been a year since Nana Addo ordered the closure of and Radio XYZ , and followed up with Radio Tongu and many others across the country . Let ’ s rise up and speak against the dictatorship and media tyranny under Nana Addo . #KickNanaOut . #JohnMahama https://t.co/19mOiJ7vmd",637,106,Ghana
2020-05-08 18:37:09,1258828299435945985,RT : NPP MP and deputy minister Barbara Ayisi donating Ghana money to macho men . #KickNanaOut #GetInvolved #JohnMahama http …,0,53,Ghana
2020-05-08 18:36:36,1258828163100094464,"The items were presented on behalf of fmr President Mahama by Ashanti Regional Chairman of Mr . Augustus Andrews , former Ashanti Regional Minister Dr . Samuel Sarpong , frmer Komfo Anokye Teaching Hospital CEO Dr . Joseph Akpalo , and other Ashanti Regional Executives https://t.co/61E2p5k3AV",34,4,Ghana
2020-05-08 18:28:11,1258826043496022017,"Leader and Flagbearer of John Dramani Mahama has donated face masks , hand sanitizers , liquid soap and other items to inmates and officers of the Kumasi Central Prison . https://t.co/8auHhg1Inr",257,30,Ghana
2020-05-08 11:46:01,1258724836903436289,RT : A government of liars . Look at the different figures they presented to Ghanaians and IMF . You can read more at https://t.co…,0,25,Ghana
2020-05-08 11:45:39,1258724742049169409,GET INVOLVED . Locate a branch of the NDC near you and let's work together to #KickNanaOut #JohnMahama . Visit https://t.co/MrrtMXfYCm for more info . https://t.co/480QRjeRnh,169,26,Ghana
2020-05-08 10:56:21,1258712338011652097,RT : https://t.co/zaBm8pkpEb,0,43,Ghana
2020-05-08 09:19:34,1258687982116233216,"The fact-checking team found disparities between the data published in the statement of the IMF and data from the Budget Statements of 2019 and 2020 that the Minister of Finance , Ken Ofori Atta , presented to Parliament . https://t.co/jhLVU8RVnE",67,15,Ghana
